movieId,providerId,genres
160295,10401,(no genres listed)
160297,3987,Horror|Sci-Fi|Thriller
160299,3803,Action|Sci-Fi
160301,7324,Crime|Drama|Thriller
160305,10402,Western
160307,19,Crime|Drama
160309,32,Drama
160313,32,Drama
160321,4245,Action|Drama
160323,83,Mystery
160331,19,Drama|Romance
160333,187,Animation
160335,187,Animation
160341,5264,Action|Thriller
160343,10403,Horror|Thriller
160346,474,Comedy|Horror|Sci-Fi
160348,10404,Horror
160350,576,Sci-Fi
160352,10405,Fantasy|Horror
160354,10406,Horror
160358,110,Action|Comedy|Drama|Romance
160360,10407,Documentary
160364,10408,(no genres listed)
160366,3819,(no genres listed)
160368,10409,Drama
160374,91,Comedy|Romance
160380,10410,(no genres listed)
160380,7572,(no genres listed)
160382,91,Comedy|Romance
160384,110,(no genres listed)
160386,110,(no genres listed)
160390,10411,Drama
160392,187,Children|Comedy|Crime|Mystery
160398,10412,(no genres listed)
160400,10413,Drama
160402,4772,Comedy|Drama
160412,10414,(no genres listed)
160416,3512,Documentary
160418,10415,Drama
160420,10416,(no genres listed)
160422,7916,Drama|War
160424,10417,Comedy|Drama
160426,10418,(no genres listed)
160430,10419,Horror
160436,10420,Thriller
160438,111,Action
160442,10421,Documentary
160444,2676,Comedy|Crime|Thriller
160450,3159,Drama|Romance
160454,2676,Action|Comedy
160458,10422,Action|Crime|Drama|Thriller
160460,7115,Comedy|Drama|Thriller
160468,8443,(no genres listed)
160470,7020,Drama
160474,7762,Comedy
160476,3866,(no genres listed)
160480,10423,Horror
160482,10424,Comedy|Mystery|Thriller
160484,10425,Horror|Sci-Fi
160486,10426,Horror|Thriller
160488,1934,(no genres listed)
160494,10427,Horror|Sci-Fi|Thriller
160496,175,Action|Drama|Thriller
160498,6413,(no genres listed)
160506,15,Western
160508,10428,Crime|Drama|Thriller
160511,10429,Children|Documentary
160515,10430,Horror|Western
160519,5569,Animation|Children
160521,10431,Comedy
160523,491,Action|Comedy|Drama|Thriller
160527,1512,Action|Crime|Drama
160529,10432,Action|Crime|Thriller
160531,3002,Crime|Drama
160533,10433,Comedy|Drama
160537,10434,Mystery|Thriller
160543,10435,Action|Crime|Thriller
160545,10436,Comedy|Horror|Sci-Fi
160549,10437,Adventure|Children
160551,10438,Action|Crime|Drama
160553,10439,Documentary
160555,6303,Crime|Thriller
160557,2596,Drama|Thriller
160561,10440,Documentary
160563,532,Action|Adventure
160565,3120,Action|Horror|Sci-Fi
160569,2129,Adventure|Animation|Children|Comedy
160571,110,Horror
160573,10441,Adventure|Children|Fantasy
160575,9133,Fantasy
160577,8152,Action|Adventure|Comedy|Mystery
160581,5282,Action|Drama|Western
160584,10442,Action|Sci-Fi
160586,10443,Comedy|Romance
160592,10444,Drama
160598,10445,Horror
160600,7464,Action|Sci-Fi
160602,2131,Crime|Mystery|Thriller
160604,5744,Comedy|Western
160606,10446,(no genres listed)
160608,10447,Action|Adventure|Comedy
160636,10448,Children|Drama
160638,8389,Drama
160644,2814,Drama
160646,1391,Drama
160648,10449,Horror|Thriller
160652,4324,Thriller
160656,10450,Drama
160658,6928,Comedy
160662,7544,Drama
160672,3169,Horror
160678,10451,Drama
160680,10452,Action|Drama|War
160684,4893,Action
160698,10453,Mystery|Thriller
160700,10454,Action|Crime|Horror|Thriller
160708,10455,Drama|Horror
160710,5900,Comedy
160712,10456,Horror
160716,6189,Horror|Thriller
160718,1,Animation
160720,3232,Thriller
160726,2385,Documentary
160734,10457,Horror|Thriller
160734,8236,Horror|Thriller
160734,10458,Horror|Thriller
160736,1079,Drama
160738,258,Drama|Romance|Thriller
160740,2856,(no genres listed)
160744,10459,Comedy
160748,19,War|Western
160750,2241,Western
160754,334,Western
160756,10460,Drama
160758,1890,Western
160760,15,Romance|Western
160762,4,Comedy
160766,10461,Action|Crime|Thriller
160768,10462,Action|Horror|Thriller
160770,8237,Western
160772,780,Action|Western
160774,10463,Documentary
160776,1547,Crime|Drama
160778,91,Comedy
160780,110,Drama|Romance|War
160784,6197,Crime|Drama
160788,10464,Drama|Mystery
160790,83,Action|Western
160792,780,Western
160794,10465,Action|Horror
160798,175,Action|Adventure
160800,10466,Documentary
160802,10467,Western
160804,110,Romance
160806,110,(no genres listed)
160808,110,Children|Comedy
160810,10468,Children|Comedy|Drama
160816,10469,Drama
160820,10470,(no genres listed)
160822,4,Comedy
160824,10471,Drama|Thriller
160826,1285,Drama|Sci-Fi
160836,10472,Action|Drama|Thriller
160838,10473,Drama
160840,10474,Documentary
160844,2483,Thriller
160848,3120,Animation
160850,10475,Drama
160856,10476,Horror
160858,10477,Horror
160860,10478,Drama
160862,10479,Documentary
160864,1352,Drama
160872,6273,Horror
160874,3648,Animation|Documentary
160876,1338,Drama
160878,4710,Drama
160882,1821,Crime
160882,10480,Crime
160884,6129,Documentary
160888,10481,(no genres listed)
160890,5658,Drama
160892,5984,Drama
160900,10482,Comedy
160912,3487,Comedy
160914,3487,Comedy
160918,3487,Comedy
160920,3487,Comedy
160934,3487,Comedy
160944,10483,Comedy
160952,4563,(no genres listed)
160954,814,Drama|Thriller
160956,10484,Action
160958,10485,Action|Adventure|Drama|Mystery
160976,10486,Mystery
160978,10487,Horror|Sci-Fi
160980,718,Drama
160982,10488,Comedy|Drama
160984,1673,Comedy|Drama
160986,10489,Drama
160988,10490,Drama
160990,126,Drama
160992,923,Drama|Fantasy
160994,10491,Action|Crime|Drama
160996,10492,Adventure|Children|Sci-Fi
160998,10493,Action|Sci-Fi
161000,1764,Action|Crime|Drama
161002,10494,(no genres listed)
161006,10495,Horror|Mystery|Thriller
161008,1764,(no genres listed)
161012,10496,Action|Crime|Drama
161014,1380,Comedy|Horror
161016,10497,(no genres listed)
278798,10497,Animation|Sci-Fi
161018,10491,Action|Comedy|Crime|Drama|Thriller
161020,10492,Drama
161024,4106,Comedy
161026,10498,Action|Crime|Drama|Thriller
161028,2802,Comedy
161032,898,Action|Drama
161034,2250,Action|Drama
161038,10499,(no genres listed)
161040,10500,(no genres listed)
161046,10501,Drama|Romance
161046,10502,Drama|Romance
161052,5530,Crime|Drama
161054,2823,Action|Drama|Western
161056,10503,Drama|Sci-Fi
161060,4748,Crime|Thriller
161064,10504,Comedy
161066,10505,Drama
161068,3533,Action
161070,10506,Action|Horror|Sci-Fi|Thriller
161072,5607,(no genres listed)
161074,10507,Horror|Sci-Fi|Thriller
161078,3524,Action|Adventure|Drama
161080,10508,Horror
161082,10509,Comedy|Mystery|Thriller
161084,10510,Documentary
161088,10511,Action|Thriller
161092,10512,Drama
161096,6053,Adventure|Comedy
161098,10513,Comedy|Drama
161100,10514,Documentary
161103,10515,Horror|Sci-Fi
161105,9460,Comedy|Drama|Romance
161107,10516,Documentary
161111,10249,Fantasy
161117,10517,Horror|Thriller
161121,115,Action
161123,2524,Drama|War
161127,3033,Crime|Drama
161131,2578,Comedy
161133,10518,(no genres listed)
161137,10519,Comedy|Drama
161141,5828,Thriller
161147,4063,Fantasy
161149,5729,Documentary
161151,9028,Comedy|Drama|Romance
161153,10520,Drama|Fantasy|Mystery|Romance|Thriller
161155,7844,Sci-Fi
161161,8940,Documentary
161163,3357,Drama|Romance
161169,10521,Children|Comedy|Drama
161171,10522,Horror
161173,168,Drama|Thriller|Western
161177,10523,Comedy
161179,3897,Crime|Thriller
161181,1085,Documentary
161185,10524,Action|Mystery|Sci-Fi
161187,6603,Comedy|Drama
161190,4106,Comedy
161192,3089,Horror|Mystery
161198,327,Comedy
161200,7098,Comedy
161202,10525,(no genres listed)
161204,10526,Action|Comedy|Crime|Sci-Fi
161206,2766,Action|Horror|Thriller
161210,5866,Action|Western
161212,4,Adventure|Drama|Romance
161214,4794,Drama
161216,845,Animation|Drama|Romance
161218,10527,Action|Drama|War
161222,10528,Drama|Fantasy
161224,10529,Action|Crime|Thriller
161226,15,Sci-Fi|Thriller
161230,10530,Drama
161232,5588,Western
161234,678,Action|Drama
161238,19,Comedy
161240,678,Comedy|Drama|Romance
161242,91,Comedy|Romance
161244,334,Western
161248,91,(no genres listed)
161250,10531,(no genres listed)
161252,891,(no genres listed)
161254,660,(no genres listed)
161256,10532,Adventure
161258,10533,Action|Adventure
161262,10534,Crime
161264,1919,Western
161268,10535,Horror
161272,2856,Drama|Romance
161276,10536,(no genres listed)
161278,7952,(no genres listed)
161280,10537,Drama
161282,10538,Children|Drama
161284,10539,Action|Crime|Drama
161288,10540,Action|Horror
161290,10541,Action
161294,10542,(no genres listed)
161302,10543,Thriller
161308,10544,(no genres listed)
161310,6456,Drama
161312,5880,Thriller
161318,1014,Comedy
161322,1180,Comedy
161324,3316,Drama
161326,10545,Action|Drama
161326,10546,Action|Drama
161326,10547,Action|Drama
161328,10548,Adventure|Comedy|Drama
161332,10549,Documentary
161334,1863,Documentary
161338,4531,Comedy
161340,10550,Comedy|Drama
161342,10551,Drama
161344,3389,Comedy|Drama
161346,10552,Drama
161348,3786,Drama|Horror|Thriller
161350,3786,Comedy|Horror|Western
161352,3786,Fantasy
161354,1600,Action|Animation|Crime|Drama
161356,10553,Thriller
161358,1762,Crime|Drama
161362,10554,Documentary
161364,10555,Horror
161368,32,Drama
161372,9095,Action|Adventure
161374,19,Crime|Horror|Thriller
161376,19,(no genres listed)
161378,508,Drama
161380,15,(no genres listed)
161382,1758,Comedy|Romance
161384,258,Crime|Drama|Mystery
161386,9095,Action|Mystery
161388,9095,Action|Adventure|Horror
161392,19,Horror|Mystery|Sci-Fi|Thriller
161394,2241,Drama|Mystery|Thriller
161396,2241,Crime|Drama|Mystery|Thriller
161398,10556,Animation|Children|Fantasy
161400,3683,Children|Fantasy|Sci-Fi
161402,10557,Horror
161406,10557,Horror|Mystery
161408,10557,Horror|Sci-Fi
161410,10558,(no genres listed)
161412,10559,Comedy
161418,36,Comedy|Drama
161420,660,Action|Adventure
161422,4621,Horror|Mystery
161424,5674,Drama|Mystery|Romance
161426,7155,Crime|Drama|Mystery|Thriller
161428,5173,(no genres listed)
161432,836,Adventure|Horror|Thriller
161434,5173,Adventure|Crime
161438,5052,Crime|Mystery
161440,10359,Horror
161442,8555,Adventure
161444,4208,Horror|Mystery
161446,4499,Action|Drama
161448,10560,Horror|Mystery
161450,10561,Horror|Mystery|Thriller
161452,3015,Drama
161454,9639,Horror
161458,8352,Action|Adventure
161464,797,Thriller
161466,10562,(no genres listed)
161468,8857,(no genres listed)
161474,37,Adventure|Drama
161476,10563,Horror|Thriller
161482,10564,Drama
161484,7178,Adventure|Crime|Drama
161486,7178,Crime|Drama|Mystery
161494,10565,Crime|Mystery|Thriller
161512,6337,(no genres listed)
161524,91,Mystery
161528,10566,Drama
161534,9945,Horror|Thriller
161536,10567,Action|Mystery
161538,1758,Comedy
161542,110,(no genres listed)
161546,110,(no genres listed)
161548,258,Crime|Drama|Mystery
161550,8828,Horror
161552,15,Thriller
161554,10568,Thriller
161560,258,Comedy|Crime
161562,3735,Horror|Sci-Fi
161564,2254,Horror
161568,258,Drama
161578,491,Comedy|Romance
161580,10569,Comedy
161582,2374,Crime|Drama
161586,10570,Drama
161588,10571,Comedy|Horror
161592,10572,Action|Horror|Sci-Fi
161594,10573,Action|Adventure|Animation|Drama|Fantasy|Sci-Fi
161596,10574,Comedy
161598,10575,(no genres listed)
161600,3213,Drama|Thriller
161604,7690,(no genres listed)
161608,10576,Thriller
161614,6477,Drama
161616,8878,Horror
161618,10577,Action|Fantasy
161620,2101,(no genres listed)
161622,4058,Comedy|Romance
161624,10578,Drama
161626,8429,Drama
161626,10579,Drama
161628,187,Action|Adventure|Children|Drama|Western
161634,668,Thriller
161636,7007,Comedy
161638,10580,Drama|War
161652,1821,Crime|Drama|Thriller
161654,10581,Comedy|Horror
161660,4208,Comedy|Romance
161662,10582,Children|Comedy|Fantasy
161666,10583,Comedy
161670,3459,(no genres listed)
161672,8603,Drama
161676,2020,Drama
161682,10584,Action|Drama|Thriller
161684,3739,Thriller
161686,10585,Action|Adventure|Sci-Fi
161690,1438,Drama|Mystery|Romance|Thriller
161692,8801,Action|Adventure
161694,7478,Drama
161696,2878,Drama
161698,5629,Comedy|Crime|Romance
161702,10586,Crime|Drama
161704,10587,Drama
161706,5937,(no genres listed)
161712,57,(no genres listed)
161714,6589,Action|Thriller
161716,215,Drama
161724,3676,Comedy|Drama
161726,10588,Comedy|Drama
161730,10589,Crime|Mystery|Sci-Fi
161732,10590,Comedy|Documentary
161734,7798,Drama
161736,10591,Fantasy|Mystery
161742,3507,Action|Thriller
161748,10592,Action|Comedy
161756,10593,Comedy
161758,10594,Comedy|Romance
161762,370,Adventure|Children
161764,10595,(no genres listed)
161766,4082,Children|Comedy|Drama
161768,169,Comedy|Romance
161770,8,Children|Comedy|Romance
161774,1816,Drama
161778,6680,Documentary
161788,1342,(no genres listed)
161792,1342,(no genres listed)
161794,1342,Adventure|Animation|Children|Comedy
161796,1342,Animation|Children
161798,1342,Animation|Children
161800,1342,(no genres listed)
161802,1342,Animation|Children
161806,1342,(no genres listed)
161810,1342,Animation|Children
161812,1342,Animation|Children
161814,10596,Animation|Children
161816,10596,Animation|Children
161818,10596,Animation|Children
161824,2172,Adventure|Children
161826,1342,Adventure|Animation|Children|Comedy
161828,19,Adventure
161830,2745,Drama|Horror|Thriller
161830,10597,Drama|Horror|Thriller
161830,8236,Drama|Horror|Thriller
161830,10598,Drama|Horror|Thriller
161832,8130,Horror
161836,10599,Horror
161838,10600,Drama
161840,508,(no genres listed)
161842,10601,Comedy|Drama
161844,258,Western
161846,32,Action|Adventure|Romance|Western
161848,19,Comedy|Drama
161852,10602,Crime|Drama
161854,4,Comedy|Romance
161856,258,Western
161858,10603,Drama
161860,1890,Drama|War
161862,258,Western
161864,258,Western
161868,32,(no genres listed)
161872,10604,Comedy|Drama
161880,258,Western
161884,258,Western
161888,258,Action|Adventure
161894,4749,Romance
161896,780,Action|Drama|Romance
161898,10605,Drama|Mystery|Romance
161900,9699,Drama
161902,10606,Horror|Sci-Fi
161906,2762,Drama
161908,5323,Drama|Romance
161912,10607,Comedy|Horror|Sci-Fi
161914,10608,Drama
161918,2766,Action|Adventure|Horror|Sci-Fi
161920,3813,Comedy
161922,10609,Comedy
161924,10610,Documentary
161926,666,Drama|Horror|Thriller
161928,8166,Animation|Mystery
161932,10611,Documentary
161934,10612,Comedy|Drama|Romance
161936,10613,Horror|Thriller
161938,10614,Drama
161940,491,Crime|Thriller
161942,491,Animation|Thriller
161944,7768,Drama
161952,10615,(no genres listed)
161954,10616,War
161956,1526,Action|Thriller
161958,228,Comedy
161962,10617,Animation|Children
161966,1338,Thriller
161966,10618,Thriller
161970,5237,Children|Drama
161974,10619,Action|Horror|Sci-Fi
161976,10620,Drama
161980,10621,Comedy
161984,32,Drama
161986,10622,Documentary
161988,3364,Fantasy|Thriller
161990,10623,Action|Adventure|Drama|Thriller
161992,19,Thriller
161994,10624,Crime|Drama
162002,10625,Sci-Fi
162004,491,Drama|Thriller
162008,5754,Animation|Comedy
162012,6294,Drama
162018,10626,Drama
162022,10627,Drama
162024,10628,Drama|War
162026,1079,Action|Romance
162028,10629,Thriller
162030,2716,Drama
162032,1299,Horror|Mystery|Thriller
162036,1547,Drama|War
162038,811,Mystery|Romance|Thriller
162040,5574,Drama|War
162042,561,Drama|Romance
162046,3639,Crime|Drama
162052,1901,Comedy
162056,5177,War
162058,2676,Mystery|Thriller
162060,10630,Drama
162062,10631,Comedy|Drama
162064,10632,Drama
162076,2563,Drama
162078,10633,Drama
162082,4324,Action|Thriller
162084,10634,Action|Crime|Thriller
162086,10635,Action|Crime|Thriller
162088,1787,Action|Crime|Thriller
162090,10635,Action|Crime|Thriller
162092,10635,Action|Crime|Thriller
162094,1787,Action|Thriller
162096,3102,Drama|Romance
162098,10635,Action|Crime|Thriller
162102,10636,Crime
162106,10636,Crime|Mystery
162108,10636,Crime|Mystery
162110,10636,Crime|Mystery|Thriller
162112,10636,Crime|Mystery
162114,4,(no genres listed)
162116,10637,Western
162118,19,Drama
162126,105,(no genres listed)
162130,10638,Crime
162132,2958,Action|Crime|Drama
162144,10626,Crime|Drama
162148,4549,Horror|Thriller
162150,10639,Sci-Fi|Thriller
162156,10640,Drama
162158,3656,Drama|Thriller
162160,10641,Drama|Horror|Sci-Fi|Thriller
162162,5793,Horror
162164,10642,Drama
162168,1441,Action|Crime|Drama|Thriller
162180,10643,Drama|War
162190,110,Comedy|Romance
162194,744,Drama
162198,32,Comedy|Drama|Romance
162204,10644,Drama
162206,1547,Adventure|Drama
162208,10645,Action|Adventure|Drama
162210,10646,Comedy
162214,10647,(no genres listed)
162216,10648,Crime|Documentary
162218,10649,Drama
162222,10650,Comedy
162228,1494,Comedy
162230,10651,Drama
162232,10652,Drama
162234,10653,Drama
162240,10654,Comedy
162244,10655,Crime|Drama|Thriller
162246,10656,Drama
162252,4747,Crime|Drama
162254,2497,Comedy|Romance
162258,10657,Comedy
162260,10658,Drama|Mystery|Thriller
162262,10659,Action|Drama|Thriller
162264,5616,Action|Thriller
162268,10623,Drama
162270,10660,Action|Drama|Thriller
162272,3492,Action|Children|Crime|Drama|Romance
162274,10661,Drama|Horror
162276,10662,Action|Drama|Horror
162278,10663,Horror|Thriller
162280,10664,Crime|Horror
162282,10664,Crime|Horror|Thriller
162284,10664,Crime|Horror
162286,10665,Comedy|Romance
162288,10666,Drama|Romance
162290,10667,(no genres listed)
162292,10668,Crime|Drama
162294,3332,Comedy|Drama
162296,6105,Crime|Horror|Mystery|Thriller
162298,10669,Drama
162300,10670,Action|Comedy
162308,2296,Comedy
162314,10671,Action|Comedy
162316,10672,Drama|Mystery
162318,898,Drama
162322,3225,Action|Crime|Thriller
162328,10673,Drama|Romance
162330,10674,Drama
162334,10106,Documentary
162336,10675,Drama|Romance
162344,5138,Comedy
162346,10676,Horror
162348,10677,Mystery|Thriller
162350,2854,Action|Western
162352,2483,Drama
162356,5108,Action|Drama|War
162360,10678,Comedy
162362,10679,Action|Sci-Fi|Thriller
162364,10680,Drama|Romance
162368,10681,Documentary
162372,10682,Documentary
162374,58,Comedy|Drama
162380,2683,Action|Drama|Romance
162382,2683,Drama|Romance
162384,2178,Children|Drama|Romance|Western
162388,2846,Action|Children|Drama|Western
162390,2846,Children|Drama|Romance
162392,2846,Drama|Western
162396,10683,Action|Comedy
162398,2472,(no genres listed)
162400,10684,(no genres listed)
162408,8055,Comedy
162410,3329,Comedy
162416,10685,Animation|Fantasy
162418,2296,Crime|Drama|Mystery|Thriller
162422,2538,Comedy
162424,10686,Drama
162426,3818,Comedy
162432,10127,Crime
162442,10687,Horror|Thriller
162444,1327,Drama|Romance|War
162446,10688,(no genres listed)
162448,5028,Animation|Drama|Horror
162450,8177,Horror|Thriller
162456,10689,Drama
162460,10690,Drama|Horror|Mystery
162462,3337,Animation
162464,538,Drama|War
162470,10691,Adventure|Animation|Fantasy
162472,10692,Documentary
162474,1338,Comedy
162478,1696,Action|Comedy|Crime
162480,10693,Horror|Thriller
162484,9070,Action|Adventure|Children
162486,10694,(no genres listed)
162492,1544,Thriller
162494,512,Drama|War
162496,10695,Action|Adventure
162498,877,Crime|Drama|Thriller
162500,258,Action|Drama|Romance|Western
162502,258,Drama
162504,3817,(no genres listed)
162506,5607,Drama
162508,10696,Horror|Thriller
162510,559,Crime|Thriller
162512,10697,Comedy|Drama
162514,10698,Drama
162514,10699,Drama
162516,10700,Horror
162518,110,Drama
162522,32,Comedy|Drama
162528,19,Drama
162530,10701,Horror
162532,110,Drama|Mystery
162534,258,Comedy|Crime
162536,10702,Thriller
162538,4700,Action|Thriller
162540,10703,Comedy
162542,10704,Romance|Thriller
162544,10705,Action|Adventure|Horror
162548,1828,Comedy
162554,334,Drama
162556,1292,Drama
162558,15,Horror
162560,83,Comedy
162562,15,Adventure
162564,780,Mystery
162568,3919,Drama
162572,8495,Documentary
162574,10706,(no genres listed)
162576,10707,Drama|Horror
162578,3933,Adventure|Animation|Children|Fantasy
162580,10708,(no genres listed)
162584,8376,Documentary
162586,3306,Drama|Romance
162590,85,Comedy|Romance
162592,458,Drama
162594,4437,Sci-Fi|Thriller
162596,10709,Drama
162598,492,Drama
162600,3539,Fantasy
162602,3159,Thriller
162604,814,Comedy
162606,4754,Crime|Drama|Thriller
162606,10710,Crime|Drama|Thriller
162608,15,(no genres listed)
162610,10711,Drama|Mystery|Thriller
162616,7035,Comedy|Drama
162622,1545,Drama|Mystery|Romance
162624,3414,Drama|Romance
162628,10712,Drama|Horror|Mystery
162632,9127,Drama|Fantasy
162634,10713,Drama|Romance
162638,1545,Romance|Thriller
162640,7175,Action|Drama
162642,10714,Drama
162646,10715,Comedy
162648,3450,Action|Romance|Thriller
162652,10716,Action|Comedy
162654,10717,Action|Adventure|Drama
162656,3450,Action|Comedy
162658,10718,Romance|Thriller
162660,4063,Drama
162666,7476,Action|Crime|Drama
162670,8342,Action|Fantasy
162672,2676,Adventure|Drama|Romance
162674,10719,Drama
162676,8433,Action|Drama|War
162678,10720,Documentary
162680,10721,Drama
162682,10722,Documentary
162684,4020,Thriller
162694,1054,Drama|Thriller
162700,10723,Comedy|Drama|Fantasy|Horror|Romance
162702,7485,(no genres listed)
162708,10724,Thriller
162710,10725,(no genres listed)
162712,40,Action|Sci-Fi|Thriller
162714,10726,Drama
162716,187,Animation
162720,10575,(no genres listed)
162724,5364,Comedy
162726,6671,Drama
162728,5057,Drama|War
162730,484,Drama|Thriller
162732,2190,Drama
162738,2483,Comedy|Drama
162742,187,(no genres listed)
162744,4050,Comedy
162748,10727,Documentary
162750,10728,Documentary|Drama
162752,10729,Comedy
162754,4106,Comedy
162758,2811,Comedy
162760,10730,(no genres listed)
162762,10731,Drama
162766,10732,Action
162768,5198,Drama
162774,6464,Documentary
162776,10733,Comedy|Horror|Mystery|Thriller
162778,10734,Drama
162782,4541,Crime|Drama
162786,10735,(no genres listed)
162788,3407,(no genres listed)
162794,91,Comedy|Drama
162800,10736,Horror
162806,10737,Drama|Thriller
162814,10738,Drama
162816,2190,Comedy|Drama
162818,7575,Adventure|Drama
162822,6092,Comedy|Fantasy|Sci-Fi
162824,1405,Comedy|Drama
162826,2048,Drama
162828,10739,Crime|Drama|Thriller
162834,10740,Drama
162838,3193,Drama
162842,8960,Comedy
162844,2676,Thriller
162846,10741,Comedy|Horror|Sci-Fi
162848,40,Action|Sci-Fi
162852,7070,Comedy|Horror
162852,10742,Comedy|Horror
162860,8169,Drama
162864,678,Comedy
162868,10743,Comedy
162872,3696,Drama
162874,10744,Documentary
162878,7793,Thriller
162880,2221,Drama|Thriller
162882,10745,Thriller
162890,5138,Comedy
162898,3528,Comedy
162902,7983,(no genres listed)
162904,10746,(no genres listed)
162912,2007,(no genres listed)
162916,6201,Comedy
162918,5145,Comedy
162922,10747,Comedy
162924,4219,Comedy
162930,9454,Comedy|Drama
162932,2575,Drama
162934,1115,Comedy|Drama
162938,879,(no genres listed)
162946,2277,Drama|Thriller
162952,10748,Drama
162954,8215,Crime|Drama
162956,10749,Action|Crime
162958,10750,Adventure|Animation
162960,4867,Drama|War
162964,7140,Animation|Documentary
162966,10751,(no genres listed)
162968,7853,Action|Animation|Mystery
162986,193,Comedy
162996,10752,Sci-Fi|Thriller
163000,10753,Comedy|Drama|Fantasy
163002,57,Drama
163004,10754,Drama
163006,10755,Drama
163008,10756,Action
163012,10757,Horror
163020,10758,Drama
163022,6032,Drama|Romance
163028,2772,Horror|Thriller
163030,10759,Drama
163032,10760,Drama
163034,2695,Drama
163038,10761,(no genres listed)
163042,10575,(no genres listed)
163048,10762,Action
163052,8270,Children|Drama|Romance
163056,4347,Action|Adventure|Fantasy|Sci-Fi
163058,10763,(no genres listed)
163060,10764,Drama
163062,372,Action|War
163064,3739,Action|Thriller
163066,110,Animation|Children|Comedy
163078,10391,(no genres listed)
163084,32,Action|Western
163086,19,Drama
163088,32,Action|Horror|Thriller
163090,10765,Comedy|Drama|Romance
163092,4250,Comedy|Drama
163094,6190,Drama
163096,10766,Drama
163098,10767,Action|Adventure|Fantasy|Sci-Fi
163102,10768,Action|Drama
163106,132,Action|Animation
163114,839,Comedy|Drama
163118,10769,Drama
163120,10770,Drama
163120,10771,Drama
163126,10772,Documentary
163132,10773,Horror
163134,5345,Animation|Drama|Fantasy|Romance
163138,10774,Comedy|Romance
163140,10775,Adventure|Children|Comedy|Fantasy
163146,10729,Comedy
163148,10776,Drama
163150,10777,Adventure|Drama|Sci-Fi
163152,10778,Drama
163154,187,Animation
163156,110,Comedy
163160,4,(no genres listed)
163162,4,(no genres listed)
163166,4,(no genres listed)
163168,760,Action|Adventure|Romance
163170,2869,Adventure
163172,334,Western
163174,10779,Action|Adventure|Fantasy
163176,512,(no genres listed)
163178,83,War
163184,110,Comedy|Romance
163188,10780,Children|Drama
163190,10781,Documentary
163192,110,Action|Crime|Drama
163194,187,Action|Adventure|Children
163196,5687,Action|Sci-Fi|Thriller
163198,3006,Western
163200,258,Action|Crime|Drama|Western
163202,678,Documentary
163204,19,Drama
163208,4579,Fantasy|Horror
163210,83,(no genres listed)
163212,110,Comedy
163214,1180,Mystery|Thriller
163216,10782,Horror
163220,91,(no genres listed)
163222,110,Comedy|Romance
163224,110,(no genres listed)
163228,760,(no genres listed)
163230,258,Comedy
163236,5116,(no genres listed)
163240,6212,Comedy|Drama
163242,10783,Comedy|Drama|Romance
163244,91,Adventure
163250,2023,(no genres listed)
163252,10784,Drama
163254,258,(no genres listed)
163256,258,Crime|Drama|Mystery
163258,258,Crime|Mystery
163260,258,Crime|Drama|Mystery
163262,258,Crime|Mystery
163264,258,Crime|Drama|Mystery
163266,258,Crime|Drama|Mystery
163268,258,Crime|Mystery
163270,258,Crime|Drama|Mystery
163272,258,Crime|Mystery
163274,10785,Horror
163278,10786,Drama|Romance
163280,10787,(no genres listed)
163282,5689,Comedy|Crime
163284,334,Action|Comedy|Romance|Western
163286,10788,Fantasy
163288,91,(no genres listed)
163290,110,Comedy
163292,1758,Comedy|Crime
163294,110,Comedy|Romance
163296,4,Mystery|Thriller
163298,10789,(no genres listed)
163300,334,Action|Adventure|Drama
163306,10180,Drama
163312,3605,Comedy
163316,10790,(no genres listed)
163318,10791,Comedy|Drama
163320,32,Comedy
163322,32,(no genres listed)
163324,32,(no genres listed)
163326,32,(no genres listed)
163328,32,Comedy
163330,32,(no genres listed)
163332,32,(no genres listed)
163334,32,Comedy
163336,32,(no genres listed)
163338,32,(no genres listed)
163340,15,(no genres listed)
163342,32,Comedy
163344,15,Children|Comedy
163346,32,Comedy
163348,5178,(no genres listed)
163350,32,Comedy|Romance
163352,32,Comedy
163354,32,Comedy
163356,32,Comedy
163358,32,Comedy|Romance
163360,32,Comedy|Romance
163362,32,Comedy
163364,877,Comedy
163368,32,Comedy
163370,32,Comedy|Romance
163372,32,Comedy
163374,32,(no genres listed)
163376,10792,Drama
163378,1934,(no genres listed)
163380,5607,Drama|Thriller
163382,5803,Action|Comedy
163388,91,Animation|Comedy
163390,10793,Documentary
163394,10794,Comedy|Romance
163396,187,Documentary
163398,10795,(no genres listed)
163406,10796,(no genres listed)
163408,83,(no genres listed)
163414,10797,Comedy|Crime|Drama
163418,110,(no genres listed)
163422,10798,Comedy|Drama
163424,3007,(no genres listed)
163430,10799,Drama
163432,10800,Drama
163434,1988,(no genres listed)
163438,10801,Drama
163442,10802,(no genres listed)
163444,10803,Drama
163450,5143,Crime|Mystery|Thriller
163452,10804,Drama
163454,2676,(no genres listed)
163456,2676,Action|Comedy
163458,10805,Comedy
163460,9388,Comedy
163462,4246,Action|Comedy
163464,10806,Horror|Thriller
163466,3450,Comedy|Drama|Romance
163470,9452,Action|Crime|Drama
163472,9452,Thriller
163474,10807,Crime|Drama
163478,10808,Action|Comedy|Horror|Sci-Fi
163480,459,Drama
163486,10809,Comedy
