,Adventure,Animation,Children,Comedy,Fantasy,Romance,Action,Crime,Thriller,Horror,Drama,War,Western,Sci-Fi,Musical,Mystery,Film-Noir,IMAX,Documentary
356,0.06896551724137931,0.011494252873563218,0.007662835249042145,0.25287356321839083,0.032567049808429116,0.09386973180076628,0.07854406130268199,0.06130268199233716,0.06704980842911877,0.0038314176245210726,0.20306513409961685,0.022988505747126436,0.005747126436781609,0.04980842911877394,0.011494252873563218,0.017241379310344827,0.0038314176245210726,0.007662835249042145,0.0
454,0.023529411764705882,0.0,0.0,0.07058823529411765,0.011764705882352941,0.047058823529411764,0.03529411764705882,0.11764705882352941,0.2,0.09411764705882353,0.2235294117647059,0.011764705882352941,0.0,0.047058823529411764,0.0,0.10588235294117647,0.011764705882352941,0.0,0.0
510,0.049723756906077346,0.0,0.0055248618784530384,0.18232044198895028,0.027624309392265192,0.06629834254143646,0.11602209944751381,0.09944751381215469,0.08839779005524862,0.027624309392265192,0.20441988950276244,0.022099447513812154,0.011049723756906077,0.055248618784530384,0.0055248618784530384,0.022099447513812154,0.011049723756906077,0.0055248618784530384,0.0
8,0.09375,0.0,0.03125,0.20833333333333334,0.03125,0.14583333333333334,0.10416666666666667,0.041666666666666664,0.10416666666666667,0.0,0.14583333333333334,0.03125,0.020833333333333332,0.03125,0.0,0.0,0.0,0.010416666666666666,0.0
14,0.08433734939759036,0.0,0.024096385542168676,0.1566265060240964,0.0,0.13253012048192772,0.10843373493975904,0.04819277108433735,0.0963855421686747,0.0,0.2289156626506024,0.04819277108433735,0.04819277108433735,0.012048192771084338,0.0,0.0,0.0,0.012048192771084338,0.0
30,0.14492753623188406,0.07246376811594203,0.043478260869565216,0.07246376811594203,0.014492753623188406,0.014492753623188406,0.21739130434782608,0.057971014492753624,0.043478260869565216,0.014492753623188406,0.043478260869565216,0.014492753623188406,0.0,0.15942028985507245,0.0,0.014492753623188406,0.0,0.07246376811594203,0.0
38,0.08875739644970414,0.03550295857988166,0.047337278106508875,0.16568047337278108,0.01775147928994083,0.13609467455621302,0.09467455621301775,0.029585798816568046,0.07100591715976332,0.0,0.15384615384615385,0.04142011834319527,0.029585798816568046,0.029585798816568046,0.03550295857988166,0.005917159763313609,0.0,0.011834319526627219,0.005917159763313609
49,0.07017543859649122,0.07017543859649122,0.08771929824561403,0.08771929824561403,0.0,0.017543859649122806,0.10526315789473684,0.03508771929824561,0.05263157894736842,0.03508771929824561,0.14035087719298245,0.07017543859649122,0.0,0.14035087719298245,0.0,0.03508771929824561,0.0,0.05263157894736842,0.0
56,0.0989010989010989,0.0,0.01098901098901099,0.12087912087912088,0.01098901098901099,0.03296703296703297,0.2087912087912088,0.0989010989010989,0.15384615384615385,0.01098901098901099,0.10989010989010989,0.03296703296703297,0.0,0.0989010989010989,0.0,0.01098901098901099,0.0,0.0,0.0
59,0.06593406593406594,0.005494505494505495,0.01098901098901099,0.08241758241758242,0.027472527472527472,0.06593406593406594,0.09340659340659341,0.06593406593406594,0.14285714285714285,0.016483516483516484,0.21978021978021978,0.08791208791208792,0.0,0.038461538461538464,0.0,0.054945054945054944,0.01098901098901099,0.005494505494505495,0.005494505494505495
72,0.07017543859649122,0.0,0.0,0.12280701754385964,0.0,0.08771929824561403,0.15789473684210525,0.05263157894736842,0.10526315789473684,0.017543859649122806,0.21052631578947367,0.05263157894736842,0.017543859649122806,0.05263157894736842,0.0,0.017543859649122806,0.0,0.03508771929824561,0.0
81,0.14925373134328357,0.029850746268656716,0.029850746268656716,0.1044776119402985,0.0,0.04477611940298507,0.1791044776119403,0.07462686567164178,0.13432835820895522,0.0,0.08955223880597014,0.04477611940298507,0.0,0.07462686567164178,0.029850746268656716,0.0,0.0,0.014925373134328358,0.0
83,0.0875,0.029166666666666667,0.029166666666666667,0.0625,0.041666666666666664,0.05416666666666667,0.1375,0.025,0.09166666666666666,0.025,0.17083333333333334,0.075,0.004166666666666667,0.08333333333333333,0.0125,0.029166666666666667,0.0,0.0375,0.004166666666666667
94,0.12318840579710146,0.014492753623188406,0.043478260869565216,0.14492753623188406,0.036231884057971016,0.07246376811594203,0.13043478260869565,0.050724637681159424,0.12318840579710146,0.0,0.12318840579710146,0.028985507246376812,0.021739130434782608,0.057971014492753624,0.014492753623188406,0.007246376811594203,0.0,0.007246376811594203,0.0
104,0.10611510791366907,0.050359712230215826,0.06474820143884892,0.2392086330935252,0.05755395683453238,0.11330935251798561,0.0683453237410072,0.014388489208633094,0.03597122302158273,0.00539568345323741,0.09352517985611511,0.012589928057553957,0.0035971223021582736,0.039568345323741004,0.06294964028776978,0.007194244604316547,0.0017985611510791368,0.023381294964028777,0.0
110,0.024096385542168676,0.0,0.012048192771084338,0.13253012048192772,0.0,0.04819277108433735,0.12048192771084337,0.13253012048192772,0.14457831325301204,0.0,0.27710843373493976,0.060240963855421686,0.0,0.024096385542168676,0.0,0.012048192771084338,0.0,0.0,0.012048192771084338
115,0.1016260162601626,0.04878048780487805,0.052845528455284556,0.16666666666666666,0.036585365853658534,0.036585365853658534,0.11382113821138211,0.036585365853658534,0.08130081300813008,0.056910569105691054,0.08130081300813008,0.02032520325203252,0.052845528455284556,0.04065040650406504,0.036585365853658534,0.028455284552845527,0.0040650406504065045,0.0040650406504065045,0.0
125,0.0846774193548387,0.033602150537634407,0.025537634408602152,0.14112903225806453,0.04704301075268817,0.06182795698924731,0.1196236559139785,0.04435483870967742,0.0967741935483871,0.0228494623655914,0.14516129032258066,0.013440860215053764,0.005376344086021506,0.09946236559139784,0.006720430107526882,0.025537634408602152,0.002688172043010753,0.024193548387096774,0.0
126,0.11702127659574468,0.031914893617021274,0.05319148936170213,0.10638297872340426,0.02127659574468085,0.05319148936170213,0.14893617021276595,0.06382978723404255,0.11702127659574468,0.0,0.1276595744680851,0.031914893617021274,0.010638297872340425,0.06382978723404255,0.031914893617021274,0.0,0.0,0.02127659574468085,0.0
128,0.06779661016949153,0.0,0.0,0.11864406779661017,0.01694915254237288,0.1016949152542373,0.1016949152542373,0.0847457627118644,0.13559322033898305,0.03389830508474576,0.11864406779661017,0.01694915254237288,0.0,0.01694915254237288,0.03389830508474576,0.11864406779661017,0.03389830508474576,0.0,0.0
129,0.1490066225165563,0.03642384105960265,0.039735099337748346,0.10927152317880795,0.04966887417218543,0.059602649006622516,0.16225165562913907,0.029801324503311258,0.07947019867549669,0.013245033112582781,0.08940397350993377,0.023178807947019868,0.0,0.08609271523178808,0.029801324503311258,0.019867549668874173,0.0033112582781456954,0.019867549668874173,0.0
131,0.05737704918032787,0.0,0.0,0.08196721311475409,0.00819672131147541,0.040983606557377046,0.08196721311475409,0.10655737704918032,0.16393442622950818,0.03278688524590164,0.22131147540983606,0.03278688524590164,0.00819672131147541,0.08196721311475409,0.0,0.05737704918032787,0.00819672131147541,0.00819672131147541,0.00819672131147541
133,0.09859154929577464,0.028169014084507043,0.028169014084507043,0.11267605633802817,0.0,0.056338028169014086,0.15492957746478872,0.09859154929577464,0.14084507042253522,0.0,0.15492957746478872,0.04225352112676056,0.014084507042253521,0.028169014084507043,0.028169014084507043,0.0,0.0,0.014084507042253521,0.0
136,0.0947867298578199,0.014218009478672985,0.03317535545023697,0.15165876777251186,0.014218009478672985,0.06635071090047394,0.16113744075829384,0.061611374407582936,0.0995260663507109,0.018957345971563982,0.12796208530805686,0.023696682464454975,0.02843601895734597,0.07109004739336493,0.014218009478672985,0.009478672985781991,0.0,0.009478672985781991,0.0
164,0.15151515151515152,0.0,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.2878787878787879,0.045454545454545456,0.12121212121212122,0.030303030303030304,0.07575757575757576,0.015151515151515152,0.0,0.15151515151515152,0.0,0.0,0.0,0.0,0.0
165,0.06722689075630252,0.01680672268907563,0.01680672268907563,0.13445378151260504,0.0,0.08403361344537816,0.13445378151260504,0.1092436974789916,0.12605042016806722,0.008403361344537815,0.19327731092436976,0.01680672268907563,0.025210084033613446,0.04201680672268908,0.008403361344537815,0.01680672268907563,0.0,0.0,0.0
170,0.08029197080291971,0.051094890510948905,0.08029197080291971,0.13138686131386862,0.0364963503649635,0.10218978102189781,0.10218978102189781,0.029197080291970802,0.08759124087591241,0.0,0.15328467153284672,0.029197080291970802,0.029197080291970802,0.021897810218978103,0.051094890510948905,0.0,0.0,0.014598540145985401,0.0
173,0.0975609756097561,0.036585365853658534,0.06097560975609756,0.15853658536585366,0.04878048780487805,0.0975609756097561,0.0975609756097561,0.036585365853658534,0.08536585365853659,0.0,0.13414634146341464,0.036585365853658534,0.0,0.04878048780487805,0.036585365853658534,0.0,0.0,0.024390243902439025,0.0
176,0.14285714285714285,0.023809523809523808,0.023809523809523808,0.11904761904761904,0.011904761904761904,0.047619047619047616,0.17857142857142858,0.05952380952380952,0.11904761904761904,0.0,0.11904761904761904,0.023809523809523808,0.047619047619047616,0.047619047619047616,0.023809523809523808,0.0,0.0,0.011904761904761904,0.0
183,0.13043478260869565,0.0,0.010869565217391304,0.043478260869565216,0.010869565217391304,0.021739130434782608,0.2826086956521739,0.06521739130434782,0.14130434782608695,0.043478260869565216,0.10869565217391304,0.043478260869565216,0.010869565217391304,0.08695652173913043,0.0,0.0,0.0,0.0,0.0
192,0.14285714285714285,0.0,0.0,0.07142857142857142,0.0,0.05357142857142857,0.16071428571428573,0.05357142857142857,0.14285714285714285,0.0,0.16071428571428573,0.05357142857142857,0.05357142857142857,0.07142857142857142,0.0,0.017857142857142856,0.0,0.017857142857142856,0.0
196,0.1509433962264151,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.0,0.1509433962264151,0.05660377358490566,0.1320754716981132,0.018867924528301886,0.20754716981132076,0.03773584905660377,0.0,0.09433962264150944,0.0,0.03773584905660377,0.0,0.03773584905660377,0.0
198,0.06,0.0075,0.01,0.1125,0.0175,0.0925,0.0875,0.065,0.1125,0.02,0.2075,0.0225,0.01,0.1075,0.0,0.0575,0.0075,0.0025,0.0
203,0.11956521739130435,0.021739130434782608,0.021739130434782608,0.11956521739130435,0.05434782608695652,0.021739130434782608,0.14130434782608695,0.06521739130434782,0.11956521739130435,0.010869565217391304,0.13043478260869565,0.021739130434782608,0.021739130434782608,0.08695652173913043,0.0,0.010869565217391304,0.0,0.03260869565217391,0.0
208,0.07692307692307693,0.0,0.0,0.09615384615384616,0.0,0.07692307692307693,0.21153846153846154,0.07692307692307693,0.17307692307692307,0.019230769230769232,0.1346153846153846,0.038461538461538464,0.0,0.07692307692307693,0.0,0.019230769230769232,0.0,0.0,0.0
222,0.05263157894736842,0.007518796992481203,0.015037593984962405,0.18546365914786966,0.015037593984962405,0.07518796992481203,0.12030075187969924,0.11779448621553884,0.08521303258145363,0.007518796992481203,0.19047619047619047,0.02756892230576441,0.005012531328320802,0.042606516290726815,0.007518796992481203,0.022556390977443608,0.005012531328320802,0.015037593984962405,0.002506265664160401
227,0.07909604519774012,0.022598870056497175,0.01694915254237288,0.07344632768361582,0.022598870056497175,0.06779661016949153,0.096045197740113,0.06779661016949153,0.11299435028248588,0.0,0.22033898305084745,0.04519774011299435,0.005649717514124294,0.07909604519774012,0.005649717514124294,0.02824858757062147,0.005649717514124294,0.03389830508474576,0.01694915254237288
235,0.0945945945945946,0.0472972972972973,0.06756756756756757,0.14864864864864866,0.02027027027027027,0.10135135135135136,0.0945945945945946,0.04054054054054054,0.08783783783783784,0.0,0.14864864864864866,0.02702702702702703,0.013513513513513514,0.033783783783783786,0.0472972972972973,0.006756756756756757,0.0,0.013513513513513514,0.006756756756756757
265,0.09608540925266904,0.0,0.017793594306049824,0.0711743772241993,0.017793594306049824,0.05693950177935943,0.11387900355871886,0.0498220640569395,0.08540925266903915,0.017793594306049824,0.2491103202846975,0.02491103202846975,0.014234875444839857,0.1708185053380783,0.0035587188612099642,0.0071174377224199285,0.0,0.0035587188612099642,0.0
267,0.12,0.0,0.01,0.12,0.02,0.04,0.14,0.01,0.12,0.04,0.16,0.03,0.01,0.14,0.0,0.03,0.0,0.01,0.0
284,0.10638297872340426,0.015957446808510637,0.026595744680851064,0.23404255319148937,0.026595744680851064,0.09574468085106383,0.15425531914893617,0.05319148936170213,0.10106382978723404,0.0,0.07446808510638298,0.010638297872340425,0.010638297872340425,0.06382978723404255,0.015957446808510637,0.0,0.0,0.010638297872340425,0.0
296,0.11764705882352941,0.0196078431372549,0.0,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.17647058823529413,0.058823529411764705,0.058823529411764705,0.0,0.19607843137254902,0.0784313725490196,0.0,0.11764705882352941,0.0,0.0196078431372549,0.0,0.0392156862745098,0.0
301,0.07983193277310924,0.012605042016806723,0.025210084033613446,0.13865546218487396,0.05042016806722689,0.1134453781512605,0.08403361344537816,0.07142857142857142,0.1134453781512605,0.012605042016806723,0.18487394957983194,0.02100840336134454,0.004201680672268907,0.04201680672268908,0.008403361344537815,0.012605042016806723,0.0,0.025210084033613446,0.0
319,0.12844036697247707,0.10091743119266056,0.08256880733944955,0.11009174311926606,0.045871559633027525,0.09174311926605505,0.07339449541284404,0.01834862385321101,0.01834862385321101,0.0,0.11926605504587157,0.027522935779816515,0.0,0.06422018348623854,0.05504587155963303,0.01834862385321101,0.0,0.045871559633027525,0.0
326,0.07346938775510205,0.0,0.0,0.053061224489795916,0.012244897959183673,0.044897959183673466,0.09795918367346938,0.09387755102040816,0.1306122448979592,0.012244897959183673,0.3020408163265306,0.0653061224489796,0.004081632653061225,0.024489795918367346,0.004081632653061225,0.044897959183673466,0.00816326530612245,0.02040816326530612,0.00816326530612245
335,0.0196078431372549,0.0,0.0,0.29411764705882354,0.0,0.11764705882352941,0.13725490196078433,0.0784313725490196,0.058823529411764705,0.0196078431372549,0.13725490196078433,0.058823529411764705,0.0392156862745098,0.0392156862745098,0.0,0.0,0.0,0.0,0.0
340,0.13513513513513514,0.013513513513513514,0.013513513513513514,0.05405405405405406,0.013513513513513514,0.02702702702702703,0.1891891891891892,0.08108108108108109,0.14864864864864866,0.0,0.12162162162162163,0.04054054054054054,0.013513513513513514,0.0945945945945946,0.013513513513513514,0.013513513513513514,0.0,0.02702702702702703,0.0
344,0.12269938650306748,0.03067484662576687,0.04294478527607362,0.09202453987730061,0.024539877300613498,0.0736196319018405,0.12269938650306748,0.03067484662576687,0.08588957055214724,0.012269938650306749,0.1165644171779141,0.024539877300613498,0.012269938650306749,0.1165644171779141,0.012269938650306749,0.03680981595092025,0.006134969325153374,0.03680981595092025,0.0
366,0.0759493670886076,0.012658227848101266,0.0,0.05063291139240506,0.02531645569620253,0.012658227848101266,0.22784810126582278,0.08860759493670886,0.12658227848101267,0.0,0.12658227848101267,0.05063291139240506,0.0,0.08860759493670886,0.0,0.0379746835443038,0.012658227848101266,0.06329113924050633,0.0
374,0.14634146341463414,0.036585365853658534,0.036585365853658534,0.08536585365853659,0.024390243902439025,0.036585365853658534,0.13414634146341464,0.07317073170731707,0.12195121951219512,0.024390243902439025,0.10975609756097561,0.036585365853658534,0.012195121951219513,0.06097560975609756,0.036585365853658534,0.0,0.0,0.024390243902439025,0.0
376,0.10980392156862745,0.00784313725490196,0.0196078431372549,0.10588235294117647,0.03137254901960784,0.06666666666666667,0.16862745098039217,0.054901960784313725,0.11764705882352941,0.011764705882352941,0.11372549019607843,0.027450980392156862,0.00784313725490196,0.10980392156862745,0.0,0.023529411764705882,0.00392156862745098,0.0196078431372549,0.0
379,0.0898876404494382,0.0,0.011235955056179775,0.14606741573033707,0.02247191011235955,0.0898876404494382,0.14606741573033707,0.06741573033707865,0.14606741573033707,0.0,0.15730337078651685,0.0449438202247191,0.011235955056179775,0.056179775280898875,0.0,0.0,0.0,0.011235955056179775,0.0
390,0.035211267605633804,0.028169014084507043,0.014084507042253521,0.1056338028169014,0.04929577464788732,0.1056338028169014,0.04929577464788732,0.056338028169014086,0.07746478873239436,0.007042253521126761,0.323943661971831,0.02112676056338028,0.007042253521126761,0.04225352112676056,0.02112676056338028,0.04225352112676056,0.0,0.0,0.014084507042253521
393,0.11475409836065574,0.006557377049180328,0.003278688524590164,0.04918032786885246,0.03278688524590164,0.006557377049180328,0.18688524590163935,0.08524590163934426,0.1540983606557377,0.01639344262295082,0.08524590163934426,0.009836065573770493,0.0,0.12786885245901639,0.0,0.06229508196721312,0.009836065573770493,0.04590163934426229,0.003278688524590164
394,0.140625,0.046875,0.078125,0.125,0.03125,0.0625,0.125,0.03125,0.0625,0.0,0.109375,0.03125,0.03125,0.046875,0.046875,0.0,0.0,0.03125,0.0
395,0.12574850299401197,0.05389221556886228,0.10778443113772455,0.10179640718562874,0.041916167664670656,0.0718562874251497,0.12574850299401197,0.03592814371257485,0.0718562874251497,0.0,0.09580838323353294,0.023952095808383235,0.011976047904191617,0.059880239520958084,0.05389221556886228,0.011976047904191617,0.0,0.005988023952095809,0.0
403,0.06944444444444445,0.0,0.0,0.1388888888888889,0.0,0.08333333333333333,0.1111111111111111,0.125,0.125,0.0,0.18055555555555555,0.041666666666666664,0.013888888888888888,0.041666666666666664,0.0,0.05555555555555555,0.0,0.013888888888888888,0.0
404,0.07317073170731707,0.016260162601626018,0.024390243902439025,0.13008130081300814,0.016260162601626018,0.11382113821138211,0.13008130081300814,0.04065040650406504,0.11382113821138211,0.008130081300813009,0.18699186991869918,0.04878048780487805,0.032520325203252036,0.04878048780487805,0.016260162601626018,0.0,0.0,0.0,0.0
419,0.042704626334519574,0.0071174377224199285,0.017793594306049824,0.08896797153024912,0.014234875444839857,0.03202846975088968,0.1387900355871886,0.07829181494661921,0.14590747330960854,0.03558718861209965,0.19572953736654805,0.05338078291814947,0.0,0.06405693950177936,0.0071174377224199285,0.028469750889679714,0.0035587188612099642,0.010676156583629894,0.03558718861209965
423,0.09523809523809523,0.0,0.0,0.11904761904761904,0.023809523809523808,0.023809523809523808,0.16666666666666666,0.047619047619047616,0.14285714285714285,0.0,0.11904761904761904,0.047619047619047616,0.023809523809523808,0.14285714285714285,0.0,0.023809523809523808,0.0,0.023809523809523808,0.0
427,0.05,0.0,0.0,0.08125,0.03125,0.08125,0.125,0.075,0.13125,0.0125,0.21875,0.05,0.00625,0.05625,0.01875,0.05,0.0,0.00625,0.00625
439,0.06451612903225806,0.03225806451612903,0.03225806451612903,0.06451612903225806,0.03225806451612903,0.06451612903225806,0.1935483870967742,0.03225806451612903,0.06451612903225806,0.0,0.16129032258064516,0.12903225806451613,0.0,0.06451612903225806,0.0,0.0,0.0,0.03225806451612903,0.03225806451612903
445,0.08196721311475409,0.01639344262295082,0.01639344262295082,0.10655737704918032,0.03278688524590164,0.05737704918032787,0.09016393442622951,0.09836065573770492,0.11475409836065574,0.0,0.19672131147540983,0.04918032786885246,0.00819672131147541,0.06557377049180328,0.00819672131147541,0.02459016393442623,0.0,0.03278688524590164,0.0
447,0.08040201005025126,0.035175879396984924,0.05025125628140704,0.12060301507537688,0.035175879396984924,0.08542713567839195,0.1306532663316583,0.05025125628140704,0.12060301507537688,0.010050251256281407,0.135678391959799,0.020100502512562814,0.02512562814070352,0.04020100502512563,0.035175879396984924,0.01507537688442211,0.0,0.010050251256281407,0.0
455,0.07518796992481203,0.022556390977443608,0.03007518796992481,0.12781954887218044,0.022556390977443608,0.10526315789473684,0.10526315789473684,0.06015037593984962,0.12781954887218044,0.0,0.17293233082706766,0.045112781954887216,0.022556390977443608,0.045112781954887216,0.022556390977443608,0.0,0.0,0.015037593984962405,0.0
457,0.14,0.0,0.01,0.13,0.01,0.04,0.17,0.02,0.11,0.04,0.1,0.01,0.01,0.17,0.0,0.04,0.0,0.0,0.0
458,0.08383233532934131,0.03592814371257485,0.05389221556886228,0.1377245508982036,0.029940119760479042,0.1317365269461078,0.10179640718562874,0.03592814371257485,0.10778443113772455,0.0,0.15568862275449102,0.023952095808383235,0.011976047904191617,0.03592814371257485,0.041916167664670656,0.0,0.0,0.011976047904191617,0.0
463,0.07692307692307693,0.015384615384615385,0.015384615384615385,0.1076923076923077,0.015384615384615385,0.06153846153846154,0.15384615384615385,0.046153846153846156,0.07692307692307693,0.015384615384615385,0.18461538461538463,0.15384615384615385,0.0,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.0,0.015384615384615385,0.015384615384615385
464,0.12014134275618374,0.007067137809187279,0.02120141342756184,0.0706713780918728,0.024734982332155476,0.0636042402826855,0.15901060070671377,0.0636042402826855,0.13780918727915195,0.014134275618374558,0.13074204946996468,0.0353356890459364,0.014134275618374558,0.09540636042402827,0.0035335689045936395,0.02120141342756184,0.0035335689045936395,0.014134275618374558,0.0
479,0.06228373702422145,0.020761245674740483,0.03806228373702422,0.25951557093425603,0.04152249134948097,0.1245674740484429,0.04844290657439446,0.03806228373702422,0.05536332179930796,0.0034602076124567475,0.16608996539792387,0.01384083044982699,0.01730103806228374,0.06228373702422145,0.020761245674740483,0.020761245674740483,0.0,0.0034602076124567475,0.0034602076124567475
485,0.15873015873015872,0.031746031746031744,0.031746031746031744,0.07936507936507936,0.0,0.047619047619047616,0.15873015873015872,0.047619047619047616,0.12698412698412698,0.0,0.14285714285714285,0.047619047619047616,0.015873015873015872,0.06349206349206349,0.031746031746031744,0.0,0.0,0.015873015873015872,0.0
494,0.18181818181818182,0.0,0.0,0.030303030303030304,0.0,0.0,0.2727272727272727,0.030303030303030304,0.06060606060606061,0.06060606060606061,0.12121212121212122,0.09090909090909091,0.0,0.15151515151515152,0.0,0.0,0.0,0.0,0.0
498,0.14634146341463414,0.024390243902439025,0.036585365853658534,0.14634146341463414,0.0,0.04878048780487805,0.14634146341463414,0.04878048780487805,0.12195121951219512,0.0,0.13414634146341464,0.036585365853658534,0.012195121951219513,0.04878048780487805,0.024390243902439025,0.012195121951219513,0.0,0.012195121951219513,0.0
507,0.09615384615384616,0.019230769230769232,0.038461538461538464,0.07692307692307693,0.019230769230769232,0.11538461538461539,0.15384615384615385,0.057692307692307696,0.07692307692307693,0.0,0.1346153846153846,0.057692307692307696,0.038461538461538464,0.057692307692307696,0.019230769230769232,0.0,0.0,0.038461538461538464,0.0
512,0.1,0.025,0.041666666666666664,0.10833333333333334,0.03333333333333333,0.08333333333333333,0.14166666666666666,0.03333333333333333,0.11666666666666667,0.0,0.15,0.041666666666666664,0.016666666666666666,0.058333333333333334,0.025,0.008333333333333333,0.0,0.016666666666666666,0.0
513,0.09259259259259259,0.018518518518518517,0.018518518518518517,0.12962962962962962,0.037037037037037035,0.1111111111111111,0.09259259259259259,0.018518518518518517,0.07407407407407407,0.0,0.18518518518518517,0.07407407407407407,0.05555555555555555,0.05555555555555555,0.0,0.018518518518518517,0.0,0.018518518518518517,0.0
536,0.08823529411764706,0.0,0.0,0.11764705882352941,0.0,0.04411764705882353,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.029411764705882353,0.23529411764705882,0.04411764705882353,0.04411764705882353,0.08823529411764706,0.0,0.0,0.0,0.014705882352941176,0.0
549,0.08571428571428572,0.0,0.02857142857142857,0.0,0.05714285714285714,0.0,0.22857142857142856,0.08571428571428572,0.11428571428571428,0.0,0.14285714285714285,0.08571428571428572,0.0,0.08571428571428572,0.0,0.05714285714285714,0.0,0.02857142857142857,0.0
551,0.13029315960912052,0.016286644951140065,0.016286644951140065,0.05211726384364821,0.026058631921824105,0.03257328990228013,0.20195439739413681,0.06840390879478828,0.14332247557003258,0.003257328990228013,0.12052117263843648,0.03257328990228013,0.0,0.08469055374592833,0.0,0.029315960912052116,0.003257328990228013,0.035830618892508145,0.003257328990228013
566,0.11538461538461539,0.01282051282051282,0.019230769230769232,0.14743589743589744,0.019230769230769232,0.11538461538461539,0.12179487179487179,0.03205128205128205,0.10897435897435898,0.0,0.16025641025641027,0.038461538461538464,0.03205128205128205,0.05128205128205128,0.01282051282051282,0.00641025641025641,0.0,0.00641025641025641,0.0
574,0.12698412698412698,0.047619047619047616,0.06349206349206349,0.12698412698412698,0.031746031746031744,0.047619047619047616,0.1111111111111111,0.047619047619047616,0.1111111111111111,0.0,0.12698412698412698,0.031746031746031744,0.0,0.047619047619047616,0.047619047619047616,0.0,0.0,0.031746031746031744,0.0
586,0.1559792027729636,0.0831889081455806,0.08492201039861352,0.10571923743500866,0.05719237435008666,0.03292894280762565,0.1438474870017331,0.02079722703639515,0.0658578856152513,0.006932409012131715,0.06759098786828423,0.012131715771230503,0.005199306759098787,0.09705372616984402,0.008665511265164644,0.008665511265164644,0.0,0.043327556325823226,0.0
593,0.09359605911330049,0.024630541871921183,0.034482758620689655,0.16748768472906403,0.04926108374384237,0.15270935960591134,0.07881773399014778,0.04926108374384237,0.054187192118226604,0.0,0.16748768472906403,0.019704433497536946,0.0,0.029556650246305417,0.029556650246305417,0.019704433497536946,0.0049261083743842365,0.024630541871921183,0.0
75,0.11920529801324503,0.019867549668874173,0.019867549668874173,0.033112582781456956,0.039735099337748346,0.059602649006622516,0.15894039735099338,0.046357615894039736,0.09933774834437085,0.019867549668874173,0.11920529801324503,0.026490066225165563,0.006622516556291391,0.1456953642384106,0.013245033112582781,0.06622516556291391,0.0,0.006622516556291391,0.0
108,0.05970149253731343,0.014925373134328358,0.022388059701492536,0.14925373134328357,0.0,0.1865671641791045,0.06716417910447761,0.029850746268656716,0.08208955223880597,0.007462686567164179,0.23134328358208955,0.014925373134328358,0.007462686567164179,0.08955223880597014,0.0,0.029850746268656716,0.0,0.007462686567164179,0.0
147,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.25,0.022727272727272728,0.13636363636363635,0.11363636363636363,0.045454545454545456,0.06818181818181818,0.022727272727272728,0.13636363636363635,0.045454545454545456,0.022727272727272728,0.045454545454545456,0.022727272727272728,0.0,0.0,0.0,0.0
429,0.07792207792207792,0.03896103896103896,0.05194805194805195,0.12337662337662338,0.006493506493506494,0.13636363636363635,0.09740259740259741,0.03896103896103896,0.08441558441558442,0.006493506493506494,0.18181818181818182,0.01948051948051948,0.025974025974025976,0.032467532467532464,0.03896103896103896,0.01948051948051948,0.006493506493506494,0.012987012987012988,0.0
446,0.09782608695652174,0.021739130434782608,0.03804347826086957,0.15217391304347827,0.02717391304347826,0.11413043478260869,0.11956521739130435,0.04891304347826087,0.10326086956521739,0.0,0.14130434782608695,0.021739130434782608,0.016304347826086956,0.05434782608695652,0.021739130434782608,0.010869565217391304,0.0,0.010869565217391304,0.0
482,0.10548523206751055,0.008438818565400843,0.02531645569620253,0.16455696202531644,0.046413502109704644,0.08860759493670886,0.16455696202531644,0.029535864978902954,0.09282700421940929,0.016877637130801686,0.13924050632911392,0.012658227848101266,0.0,0.07172995780590717,0.004219409282700422,0.016877637130801686,0.0,0.012658227848101266,0.0
99,0.07086614173228346,0.015748031496062992,0.015748031496062992,0.16535433070866143,0.0,0.07874015748031496,0.14960629921259844,0.09448818897637795,0.14960629921259844,0.015748031496062992,0.11023622047244094,0.015748031496062992,0.023622047244094488,0.047244094488188976,0.015748031496062992,0.023622047244094488,0.0,0.007874015748031496,0.0
194,0.02,0.06,0.06,0.16,0.0,0.16,0.08,0.06,0.04,0.02,0.14,0.02,0.02,0.04,0.08,0.02,0.02,0.0,0.0
238,0.05063291139240506,0.0,0.0379746835443038,0.06329113924050633,0.0,0.0379746835443038,0.1518987341772152,0.08860759493670886,0.13924050632911392,0.012658227848101266,0.24050632911392406,0.0759493670886076,0.0379746835443038,0.012658227848101266,0.0,0.0379746835443038,0.012658227848101266,0.0,0.0
246,0.09278350515463918,0.041237113402061855,0.041237113402061855,0.1134020618556701,0.06443298969072164,0.07731958762886598,0.10309278350515463,0.041237113402061855,0.08247422680412371,0.010309278350515464,0.13917525773195877,0.005154639175257732,0.01288659793814433,0.061855670103092786,0.010309278350515464,0.04381443298969072,0.007731958762886598,0.05154639175257732,0.0
