id,keywords
87496,[]
90122,"[{'id': 10683, 'name': 'coming of age'}]"
98339,"[{'id': 378, 'name': 'prison'}, {'id': 572, 'name': 'sex'}, {'id': 9748, 'name': 'revenge'}, {'id': 33841, 'name': 'incest'}, {'id': 159607, 'name': 'grifter'}, {'id': 160898, 'name': 'paternity revealed'}, {'id': 160901, 'name': 'parole officer'}]"
39458,[]
68812,"[{'id': 586, 'name': 'new jersey'}, {'id': 1946, 'name': 'restaurant'}, {'id': 2708, 'name': 'hitman'}, {'id': 4580, 'name': 'van'}, {'id': 5638, 'name': 'arrest'}, {'id': 6259, 'name': 'psychopath'}, {'id': 9672, 'name': 'based on true story'}, {'id': 9890, 'name': 'jail'}, {'id': 11260, 'name': 'serial murder'}, {'id': 14831, 'name': 'stabbing'}, {'id': 33421, 'name': 'crime family'}, {'id': 33702, 'name': 'bombing'}, {'id': 157481, 'name': 'ice cream man \xa0'}, {'id': 168179, 'name': 'drug deal'}, {'id': 177964, 'name': 'contract killer'}, {'id': 190636, 'name': 'crime syndicate'}, {'id': 238192, 'name': 'poisoning'}]"
46953,"[{'id': 255, 'name': 'male nudity'}, {'id': 293, 'name': 'female nudity'}, {'id': 572, 'name': 'sex'}, {'id': 2149, 'name': 'drug traffic'}, {'id': 7410, 'name': 'fellatio'}, {'id': 9772, 'name': 'pubic hair'}, {'id': 33457, 'name': 'alcoholic'}, {'id': 155678, 'name': 'penis'}, {'id': 156433, 'name': 'explicit sex'}, {'id': 210080, 'name': 'stockholm archipelago'}, {'id': 210081, 'name': 'woman undressing a man'}]"
86632,[]
92681,"[{'id': 12371, 'name': 'gunfight'}, {'id': 188955, 'name': 'hand to hand combat'}, {'id': 195908, 'name': 'special ops'}, {'id': 208936, 'name': 'gulf war vet'}]"
79528,"[{'id': 2804, 'name': 'exploitation'}, {'id': 5968, 'name': 'amazon'}, {'id': 10148, 'name': 'tribe'}, {'id': 10983, 'name': 'anthropology'}, {'id': 11011, 'name': 'morality'}, {'id': 11921, 'name': 'sociology'}, {'id': 180550, 'name': 'rainforest'}, {'id': 207768, 'name': 'professional ethics'}, {'id': 211062, 'name': 'ethics'}, {'id': 225186, 'name': 'ethnocentrism'}]"
147538,"[{'id': 154785, 'name': 'short-term memory'}, {'id': 161581, 'name': 'mental instability'}]"
19844,"[{'id': 10199, 'name': 'gay interest'}]"
139038,"[{'id': 12416, 'name': 'horror spoof'}, {'id': 163053, 'name': 'found footage'}, {'id': 179431, 'name': 'duringcreditsstinger'}]"
66193,"[{'id': 2987, 'name': 'gang war'}, {'id': 14819, 'name': 'violence'}, {'id': 160543, 'name': 'semiautomatic pistol'}, {'id': 165279, 'name': 'street'}, {'id': 188907, 'name': 'street shootout'}]"
60917,[]
85533,"[{'id': 534, 'name': 'mexico'}, {'id': 549, 'name': 'prostitute'}, {'id': 3434, 'name': 'thailand'}, {'id': 13059, 'name': 'prostitution'}, {'id': 156053, 'name': 'bangladesh'}]"
140668,[]
38138,"[{'id': 1930, 'name': 'kidnapping'}, {'id': 9826, 'name': 'murder'}, {'id': 10183, 'name': 'independent film'}, {'id': 10685, 'name': 'escape'}, {'id': 15234, 'name': 'convict'}]"
114994,"[{'id': 4455, 'name': 'snail'}, {'id': 33756, 'name': 'deaf'}]"
99877,[]
97610,[]
142061,"[{'id': 849, 'name': 'dc comics'}, {'id': 2964, 'name': 'future'}, {'id': 9537, 'name': 'joker'}, {'id': 10486, 'name': 'robin'}, {'id': 18712, 'name': 'based on graphic novel'}, {'id': 162988, 'name': 'dystopic future'}, {'id': 163455, 'name': 'super powers'}]"
124167,"[{'id': 180092, 'name': 'nyc'}]"
103740,"[{'id': 745, 'name': 'nun'}, {'id': 2695, 'name': 'ex-lover'}, {'id': 5248, 'name': 'female friendship'}, {'id': 18071, 'name': 'belief in god'}, {'id': 179882, 'name': 'romania'}, {'id': 183987, 'name': 'orthodox'}, {'id': 209983, 'name': 'romanian new wave'}]"
115223,"[{'id': 11451, 'name': 'pokémon'}]"
88557,"[{'id': 11451, 'name': 'pokémon'}]"
63146,"[{'id': 10073, 'name': 'documentary'}, {'id': 18239, 'name': 'home video'}, {'id': 156166, 'name': 'mormon'}, {'id': 159938, 'name': 'dvd'}, {'id': 179428, 'name': 'censorship'}, {'id': 192086, 'name': 'rental'}, {'id': 208916, 'name': 'movies'}]"
53445,"[{'id': 516, 'name': 'child abuse'}, {'id': 726, 'name': 'drug abuse'}, {'id': 1533, 'name': 'isolation'}, {'id': 2438, 'name': 'social worker'}, {'id': 2468, 'name': 'foster parents'}, {'id': 10261, 'name': 'stealing'}, {'id': 11494, 'name': 'drug use'}, {'id': 156321, 'name': 'tv movie'}, {'id': 187056, 'name': 'woman director'}]"
100592,"[{'id': 321, 'name': 'terror'}, {'id': 3704, 'name': 'plant'}, {'id': 4527, 'name': 'flowerpot'}, {'id': 11174, 'name': 'potter'}, {'id': 12438, 'name': 'sculpture'}, {'id': 14796, 'name': 'destruction'}, {'id': 14819, 'name': 'violence'}, {'id': 156178, 'name': 'hand'}, {'id': 156596, 'name': 'no dialogue'}, {'id': 208992, 'name': '1960s'}, {'id': 214549, 'name': 'short'}, {'id': 227581, 'name': 'animated horror'}]"
93087,[]
102000,"[{'id': 187056, 'name': 'woman director'}]"
124074,"[{'id': 11001, 'name': 'religion'}]"
135921,"[{'id': 156095, 'name': 'british secret service'}]"
41604,"[{'id': 1930, 'name': 'kidnapping'}, {'id': 10322, 'name': 'native american'}, {'id': 207928, 'name': '19th century'}]"
105538,"[{'id': 9951, 'name': 'alien'}, {'id': 10768, 'name': 'lesbian'}, {'id': 33705, 'name': 'agent'}, {'id': 187056, 'name': 'woman director'}]"
33331,"[{'id': 6075, 'name': 'sport'}, {'id': 10456, 'name': 'athlete'}]"
31046,"[{'id': 8015, 'name': 'cop'}, {'id': 41393, 'name': 'new england'}, {'id': 208984, 'name': 'jesse stone'}]"
30347,"[{'id': 8015, 'name': 'cop'}, {'id': 41393, 'name': 'new england'}, {'id': 208984, 'name': 'jesse stone'}]"
26114,"[{'id': 8015, 'name': 'cop'}, {'id': 41393, 'name': 'new england'}, {'id': 208984, 'name': 'jesse stone'}]"
106541,"[{'id': 213132, 'name': 'sex slavery'}, {'id': 221274, 'name': 'muslim slaver'}]"
43263,"[{'id': 8015, 'name': 'cop'}, {'id': 41393, 'name': 'new england'}, {'id': 208984, 'name': 'jesse stone'}]"
59238,"[{'id': 8015, 'name': 'cop'}, {'id': 41393, 'name': 'new england'}, {'id': 208984, 'name': 'jesse stone'}]"
110148,"[{'id': 208984, 'name': 'jesse stone'}]"
82639,"[{'id': 187056, 'name': 'woman director'}]"
79983,[]
29630,[]
128644,"[{'id': 187056, 'name': 'woman director'}]"
14078,"[{'id': 736, 'name': 'journalist'}, {'id': 6285, 'name': ""coup d'etat""}, {'id': 12193, 'name': 'reporter'}, {'id': 157384, 'name': 'news reporter'}, {'id': 158584, 'name': 'tv news'}]"
134673,"[{'id': 5918, 'name': 'painting'}, {'id': 159523, 'name': 'famous painting'}]"
32168,[]
76640,"[{'id': 798, 'name': 'sheriff'}, {'id': 1415, 'name': 'small town'}, {'id': 1562, 'name': 'hostage'}, {'id': 1563, 'name': 'prisoner'}, {'id': 1812, 'name': 'fbi'}, {'id': 2286, 'name': 'border'}, {'id': 10685, 'name': 'escape'}, {'id': 15483, 'name': 'car chase'}, {'id': 155499, 'name': 'convoy'}, {'id': 156650, 'name': 'machine gun'}, {'id': 168713, 'name': 'neo-western'}]"
132232,"[{'id': 185408, 'name': 'supernatural horror'}]"
15932,[]
145197,"[{'id': 1647, 'name': 'sadness'}, {'id': 3363, 'name': 'hypnosis'}, {'id': 3929, 'name': 'hope'}, {'id': 6203, 'name': 'loss'}, {'id': 9840, 'name': 'romance'}, {'id': 10183, 'name': 'independent film'}, {'id': 33515, 'name': 'drugged'}, {'id': 157634, 'name': 'parasite'}]"
152570,"[{'id': 6149, 'name': 'police'}, {'id': 10084, 'name': 'rescue'}, {'id': 192843, 'name': 'speed boat'}]"
105676,[]
66720,"[{'id': 520, 'name': 'chicago'}, {'id': 9682, 'name': 'history'}, {'id': 10694, 'name': 'pinball'}, {'id': 18249, 'name': 'game'}, {'id': 155582, 'name': 'amusement park'}, {'id': 213874, 'name': 'jaws'}, {'id': 233265, 'name': 'interviews'}]"
91552,"[{'id': 378, 'name': 'prison'}, {'id': 9777, 'name': 'escape from prison'}]"
100183,"[{'id': 2321, 'name': 'bunker'}, {'id': 2652, 'name': 'nazis'}, {'id': 3023, 'name': 'eastern europe'}, {'id': 6091, 'name': 'war'}, {'id': 9663, 'name': 'sequel'}, {'id': 10085, 'name': 'betrayal'}, {'id': 10834, 'name': 'super soldier'}, {'id': 12377, 'name': 'zombie'}, {'id': 14819, 'name': 'violence'}, {'id': 18543, 'name': 'combat'}, {'id': 156174, 'name': 'occult'}, {'id': 161255, 'name': 'nazi hunter'}, {'id': 161256, 'name': 'third reich'}, {'id': 185433, 'name': 'outpost'}]"
458961,"[{'id': 886, 'name': 'film making'}]"
84834,"[{'id': 4617, 'name': 'insurance fraud'}, {'id': 9714, 'name': 'remake'}]"
162678,[]
98357,"[{'id': 1919, 'name': 'mayor'}, {'id': 5340, 'name': 'investigation'}, {'id': 6078, 'name': 'politics'}, {'id': 8440, 'name': 'ex-cop'}, {'id': 9748, 'name': 'revenge'}, {'id': 10476, 'name': 'double crossed'}, {'id': 155790, 'name': 'private detective'}]"
23976,"[{'id': 242, 'name': 'new york'}, {'id': 2470, 'name': 'education'}, {'id': 3551, 'name': 'private school'}, {'id': 10183, 'name': 'independent film'}]"
47713,[]
89501,"[{'id': 6149, 'name': 'police'}, {'id': 8015, 'name': 'cop'}, {'id': 13142, 'name': 'gangster'}, {'id': 14536, 'name': 'crime'}, {'id': 158540, 'name': 'south korea'}, {'id': 192007, 'name': 'decomposition'}, {'id': 208289, 'name': '1980s'}, {'id': 208530, 'name': 'bad guy'}]"
121872,"[{'id': 5248, 'name': 'female friendship'}, {'id': 186576, 'name': 'protest march'}, {'id': 186589, 'name': 'political protest'}, {'id': 187056, 'name': 'woman director'}]"
70404,[]
84309,[]
85543,[]
84336,[]
53567,"[{'id': 181167, 'name': 'huldra'}]"
114779,"[{'id': 9754, 'name': 'profanity'}, {'id': 10123, 'name': 'dark comedy'}, {'id': 12332, 'name': 'apocalypse'}, {'id': 155939, 'name': 'group of friends'}, {'id': 200645, 'name': 'brunch'}, {'id': 200646, 'name': 'bowling ball'}, {'id': 200647, 'name': 'car radio'}]"
52480,"[{'id': 1556, 'name': 'texas'}, {'id': 10322, 'name': 'native american'}]"
84839,"[{'id': 188647, 'name': 'silent film star'}]"
97353,"[{'id': 14999, 'name': 'devil'}, {'id': 190483, 'name': 'bowery boys'}]"
102947,[]
98551,"[{'id': 5636, 'name': 'wall street'}, {'id': 6126, 'name': 'banking'}, {'id': 14737, 'name': 'economics'}, {'id': 165193, 'name': 'financial crisis'}, {'id': 169945, 'name': 'housing'}, {'id': 188072, 'name': 'mortgage'}]"
59197,"[{'id': 803, 'name': 'android'}, {'id': 3203, 'name': 'pilot'}, {'id': 9831, 'name': 'spaceship'}, {'id': 9951, 'name': 'alien'}, {'id': 10278, 'name': 'ninja'}, {'id': 10950, 'name': 'shootout'}, {'id': 12670, 'name': 'los angeles'}, {'id': 14909, 'name': 'alien invasion'}, {'id': 15259, 'name': 'air battle'}]"
131220,"[{'id': 14673, 'name': 'disease'}, {'id': 229324, 'name': ""lou gehrig's disease""}]"
28101,[]
84290,"[{'id': 9766, 'name': 'hiv'}, {'id': 158718, 'name': 'lgbt'}, {'id': 180415, 'name': 'documentary filmmaker'}, {'id': 180421, 'name': 'documentary footage'}, {'id': 180424, 'name': 'gay nineties'}, {'id': 180431, 'name': 'drug rehabilitation'}, {'id': 190178, 'name': 'sex worker'}]"
90603,[]
83443,"[{'id': 2804, 'name': 'exploitation'}, {'id': 15479, 'name': 'fashion'}, {'id': 187056, 'name': 'woman director'}, {'id': 198168, 'name': 'preteens'}]"
137285,[]
83588,"[{'id': 378, 'name': 'prison'}, {'id': 187056, 'name': 'woman director'}]"
72317,[]
71768,"[{'id': 1556, 'name': 'texas'}, {'id': 198634, 'name': 'warpath'}]"
62403,"[{'id': 3645, 'name': 'madagascar'}]"
68178,"[{'id': 9672, 'name': 'based on true story'}]"
367678,[]
84328,[]
70753,"[{'id': 128, 'name': 'love triangle'}, {'id': 13014, 'name': 'orphan'}, {'id': 158558, 'name': 'disabled'}, {'id': 171595, 'name': 'physically handicapped'}, {'id': 219833, 'name': 'married man'}]"
53861,[]
77117,"[{'id': 6733, 'name': 'bullying'}, {'id': 10183, 'name': 'independent film'}, {'id': 10726, 'name': 'gang'}, {'id': 14629, 'name': 'experimental film'}]"
94047,"[{'id': 1956, 'name': 'world war ii'}]"
85872,[]
47863,"[{'id': 3485, 'name': 'comedian'}, {'id': 197297, 'name': 'struggling career'}]"
159203,[]
54075,"[{'id': 15127, 'name': 'killer'}, {'id': 15300, 'name': 'father daughter relationship'}, {'id': 157241, 'name': 'criminal investigation'}, {'id': 190151, 'name': 'sadistic psychopath'}, {'id': 207844, 'name': 'college student'}]"
26005,[]
43753,"[{'id': 1299, 'name': 'monster'}, {'id': 1415, 'name': 'small town'}, {'id': 1889, 'name': 'lake'}, {'id': 2597, 'name': 'bigfoot'}, {'id': 3134, 'name': 'louisiana'}, {'id': 4551, 'name': 'swamp'}, {'id': 7312, 'name': 'road trip'}, {'id': 9720, 'name': 'woods'}, {'id': 9750, 'name': 'bayou'}, {'id': 10183, 'name': 'independent film'}, {'id': 10250, 'name': 'redneck'}, {'id': 11112, 'name': 'search'}, {'id': 12105, 'name': 'student'}, {'id': 14559, 'name': 'hillbilly'}, {'id': 14785, 'name': 'underwater'}, {'id': 210214, 'name': 'sasquatch'}]"
121455,[]
87818,"[{'id': 9253, 'name': 'slapstick'}, {'id': 159753, 'name': 'ensemble cast'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 187056, 'name': 'woman director'}, {'id': 215404, 'name': 'laxative'}]"
118424,"[{'id': 378, 'name': 'prison'}, {'id': 441, 'name': 'assassination'}, {'id': 516, 'name': 'child abuse'}, {'id': 718, 'name': 'confession'}, {'id': 802, 'name': 'regret'}, {'id': 2708, 'name': 'hitman'}, {'id': 4654, 'name': 'undercover agent'}, {'id': 7281, 'name': 'shooting'}, {'id': 9826, 'name': 'murder'}, {'id': 10391, 'name': 'mafia'}, {'id': 14831, 'name': 'stabbing'}, {'id': 157444, 'name': 'dismemberment'}, {'id': 199228, 'name': 'devoted family man'}, {'id': 201068, 'name': 'analysis'}, {'id': 205685, 'name': 'animal cruelty'}, {'id': 228464, 'name': 'convicted'}, {'id': 228465, 'name': 'eaten by rats'}]"
24925,[]
100747,"[{'id': 441, 'name': 'assassination'}, {'id': 836, 'name': 'resistance'}, {'id': 1956, 'name': 'world war ii'}, {'id': 2652, 'name': 'nazis'}, {'id': 3539, 'name': 'czechoslovakia'}, {'id': 189422, 'name': 'nazi occupation'}]"
156717,"[{'id': 9663, 'name': 'sequel'}, {'id': 33885, 'name': 'car'}]"
171859,[]
124414,"[{'id': 10938, 'name': 'old man'}]"
81634,"[{'id': 187056, 'name': 'woman director'}]"
160989,"[{'id': 13028, 'name': 'writer'}]"
128190,"[{'id': 187056, 'name': 'woman director'}]"
119283,"[{'id': 191604, 'name': 'professional thief'}, {'id': 209672, 'name': 'jewel robbery'}]"
94356,"[{'id': 572, 'name': 'sex'}, {'id': 6054, 'name': 'friendship'}, {'id': 6270, 'name': 'high school'}, {'id': 10266, 'name': 'prom'}, {'id': 12670, 'name': 'los angeles'}, {'id': 13043, 'name': 'dating'}]"
91186,"[{'id': 187056, 'name': 'woman director'}]"
79404,[]
84191,"[{'id': 494, 'name': 'father son relationship'}, {'id': 641, 'name': 'single parent'}, {'id': 33479, 'name': 'single father'}, {'id': 155644, 'name': 'toddler'}]"
118557,"[{'id': 494, 'name': 'father son relationship'}]"
288151,[]
83125,[]
76686,[]
117974,"[{'id': 5867, 'name': 'caravan'}, {'id': 14676, 'name': 'series of murders'}, {'id': 210012, 'name': 'mumblegore'}]"
28830,"[{'id': 6075, 'name': 'sport'}]"
60304,"[{'id': 616, 'name': 'witch'}, {'id': 4252, 'name': 'black magic'}, {'id': 10028, 'name': 'steampunk'}, {'id': 10842, 'name': 'good vs evil'}, {'id': 11173, 'name': 'troll'}, {'id': 14687, 'name': 'extreme violence'}, {'id': 14819, 'name': 'violence'}, {'id': 40931, 'name': 'witchcraft'}, {'id': 156075, 'name': 'evil'}, {'id': 177894, 'name': 'witch hunt'}, {'id': 177900, 'name': 'witch hunter'}, {'id': 177901, 'name': 'evil witch'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 190022, 'name': 'hansel and gretel'}, {'id': 192655, 'name': 'guns'}, {'id': 209714, 'name': '3d'}]"
20088,[]
103667,[]
109520,[]
44450,"[{'id': 254, 'name': 'france'}, {'id': 207941, 'name': '17th century'}]"
39750,[]
70829,[]
106591,[]
91679,"[{'id': 6054, 'name': 'friendship'}, {'id': 166947, 'name': 'san fernando valley'}, {'id': 183133, 'name': 'aspiring actor'}, {'id': 187547, 'name': 'older woman younger woman relationship'}]"
129728,"[{'id': 1192, 'name': 'sweden'}, {'id': 3679, 'name': 'society'}, {'id': 6078, 'name': 'politics'}, {'id': 33640, 'name': 'democracy'}, {'id': 187056, 'name': 'woman director'}]"
215012,"[{'id': 12987, 'name': 'poverty'}, {'id': 14737, 'name': 'economics'}, {'id': 159930, 'name': 'inequality'}, {'id': 195889, 'name': 'poor'}, {'id': 220314, 'name': 'wealth differences'}]"
109475,"[{'id': 179585, 'name': 'american civil war'}]"
146837,[]
31147,"[{'id': 578, 'name': 'rock and roll'}, {'id': 5287, 'name': 'tour'}, {'id': 5288, 'name': 'rock'}, {'id': 196067, 'name': 'blues rock'}, {'id': 211707, 'name': 'roots rock'}, {'id': 211708, 'name': 'heartland rock'}]"
14614,[]
41863,[]
19336,"[{'id': 7671, 'name': 'godzilla'}]"
24105,[]
111949,[]
105678,"[{'id': 187056, 'name': 'woman director'}]"
118677,[]
74397,"[{'id': 12339, 'name': 'slasher'}, {'id': 33630, 'name': 'doll'}]"
91422,"[{'id': 3203, 'name': 'pilot'}]"
51071,[]
76848,"[{'id': 1936, 'name': 'blackmail'}, {'id': 4585, 'name': 'plastic surgery'}, {'id': 9937, 'name': 'suspense'}, {'id': 14767, 'name': 'scar'}, {'id': 15518, 'name': 'facial scar'}, {'id': 46951, 'name': 'mirror'}, {'id': 157676, 'name': 'disfigured face'}, {'id': 170383, 'name': 'disfigurement'}]"
87499,"[{'id': 3271, 'name': 'secret organization'}, {'id': 9826, 'name': 'murder'}, {'id': 156388, 'name': 'environmentalism'}, {'id': 221911, 'name': 'vanity film'}, {'id': 221912, 'name': 'eco-terrorists'}, {'id': 221913, 'name': 'multiple felonies'}]"
144680,"[{'id': 390, 'name': 'skateboarding'}, {'id': 178873, 'name': 'skateboarder'}]"
36628,[]
42452,"[{'id': 6095, 'name': 'house'}, {'id': 157351, 'name': 'living dead'}]"
50006,[]
33301,"[{'id': 161827, 'name': 'british comedy'}, {'id': 210944, 'name': 'saucy'}]"
50076,"[{'id': 6731, 'name': 'british'}, {'id': 172738, 'name': 'holiday camp'}, {'id': 172945, 'name': 'double entendre'}, {'id': 211443, 'name': 'butlins'}]"
126300,[]
138574,"[{'id': 5733, 'name': 'turkey'}, {'id': 18035, 'name': 'family'}]"
114962,"[{'id': 178656, 'name': 'iranian'}, {'id': 236316, 'name': 'anarchic comedy'}]"
172003,[]
131434,[]
56919,[]
127864,"[{'id': 7965, 'name': 'matador'}, {'id': 196586, 'name': 'reference to snow white'}, {'id': 208404, 'name': 'bull fight'}]"
82520,"[{'id': 187056, 'name': 'woman director'}]"
93858,"[{'id': 10703, 'name': 'tragic love'}, {'id': 12999, 'name': 'black and white'}, {'id': 154802, 'name': 'silent film'}]"
127505,"[{'id': 236, 'name': 'suicide'}, {'id': 970, 'name': 'parent child relationship'}, {'id': 2588, 'name': 'brain'}, {'id': 2689, 'name': 'dementia'}, {'id': 4613, 'name': 'training'}, {'id': 4715, 'name': 'autopsy'}, {'id': 6075, 'name': 'sport'}, {'id': 6350, 'name': 'head injury'}, {'id': 6483, 'name': 'ice hockey'}, {'id': 13042, 'name': 'soccer'}, {'id': 190471, 'name': 'amateur sports'}, {'id': 190472, 'name': 'sports medicine'}, {'id': 190473, 'name': 'brain research'}, {'id': 190474, 'name': 'youth sports'}]"
89750,"[{'id': 3983, 'name': 'marketing'}, {'id': 8496, 'name': 'breast cancer'}, {'id': 162126, 'name': 'corporatism'}, {'id': 187056, 'name': 'woman director'}]"
114562,"[{'id': 1480, 'name': 'baseball'}, {'id': 1900, 'name': 'immigration'}, {'id': 2355, 'name': 'american dream'}, {'id': 5626, 'name': 'from rags to riches'}, {'id': 10456, 'name': 'athlete'}, {'id': 33586, 'name': 'latino'}, {'id': 156100, 'name': 'minor leagues'}, {'id': 167861, 'name': 'caribbean'}, {'id': 168723, 'name': 'latin america'}, {'id': 178372, 'name': 'sports agent'}, {'id': 190019, 'name': 'dominican republic'}]"
334317,[]
281007,"[{'id': 255, 'name': 'male nudity'}, {'id': 293, 'name': 'female nudity'}, {'id': 818, 'name': 'based on novel'}, {'id': 1326, 'name': 'infidelity'}, {'id': 1525, 'name': 'puberty'}, {'id': 3623, 'name': 'cabin'}, {'id': 4932, 'name': 'farm'}, {'id': 10683, 'name': 'coming of age'}, {'id': 13130, 'name': 'teenager'}, {'id': 157799, 'name': 'older woman younger man relationship'}, {'id': 162804, 'name': 'sexual awakening'}, {'id': 208611, 'name': '1950s'}, {'id': 210455, 'name': 'small community'}, {'id': 211279, 'name': 'erotica'}, {'id': 211675, 'name': 'nude sunbathing'}, {'id': 232210, 'name': 'major child role'}, {'id': 232211, 'name': 'cheating on wife'}, {'id': 232212, 'name': '15th birthday'}, {'id': 232213, 'name': 'woman boy relationship'}]"
57436,"[{'id': 1664, 'name': 'eroticism'}]"
39936,[]
58244,[]
162145,"[{'id': 9950, 'name': 'thriller'}, {'id': 167043, 'name': 'road movie'}]"
18912,"[{'id': 1313, 'name': 'mental disease'}, {'id': 9826, 'name': 'murder'}, {'id': 10169, 'name': 'snorricam'}, {'id': 10714, 'name': 'serial killer'}, {'id': 14805, 'name': 'maniac'}, {'id': 183953, 'name': 'madman'}]"
33735,[]
93715,[]
36931,[]
271504,[]
81446,"[{'id': 188186, 'name': 'painted face'}, {'id': 188198, 'name': 'face paint'}, {'id': 188204, 'name': 'pantyless'}]"
83890,"[{'id': 5202, 'name': 'boy'}, {'id': 156121, 'name': 'ex-con'}, {'id': 225172, 'name': 'manhood'}]"
121824,"[{'id': 3398, 'name': 'release from prison'}, {'id': 10425, 'name': 'viagra'}, {'id': 220832, 'name': 'settle scores'}, {'id': 220833, 'name': 'last hurrah'}]"
70793,[]
257604,"[{'id': 5967, 'name': 'peru'}, {'id': 191201, 'name': 'inca'}, {'id': 206628, 'name': 'andean'}, {'id': 207745, 'name': 'llama'}, {'id': 210686, 'name': 'leyenda'}, {'id': 225412, 'name': 'andino'}]"
123648,"[{'id': 156378, 'name': 'land'}]"
125541,[]
45316,[]
20302,[]
34843,"[{'id': 5565, 'name': 'biography'}, {'id': 190947, 'name': 'stephen hawking'}]"
110398,"[{'id': 1756, 'name': 'opression'}, {'id': 3072, 'name': 'campaign'}, {'id': 6460, 'name': 'chile'}, {'id': 7606, 'name': 'dictatorship'}, {'id': 9137, 'name': 'pinochet-regime'}, {'id': 33640, 'name': 'democracy'}, {'id': 68642, 'name': 'intimidation'}, {'id': 185722, 'name': 'based on true events'}, {'id': 186504, 'name': 'referendum'}, {'id': 186507, 'name': 'advertising agency'}, {'id': 186509, 'name': 'advertising jingle'}]"
142650,[]
90369,"[{'id': 10163, 'name': 'cancer'}, {'id': 13130, 'name': 'teenager'}, {'id': 193400, 'name': 'teen drama'}, {'id': 215787, 'name': 'bucket list'}, {'id': 223438, 'name': 'based on young adult novel'}]"
150202,"[{'id': 33467, 'name': 'new home'}, {'id': 162846, 'name': 'ghost'}, {'id': 210608, 'name': '1990s'}]"
97724,[]
13648,"[{'id': 1865, 'name': 'biological weapon'}, {'id': 4458, 'name': 'post-apocalyptic'}, {'id': 4565, 'name': 'dystopia'}, {'id': 4884, 'name': 'infection'}, {'id': 12102, 'name': 'resident evil'}, {'id': 12377, 'name': 'zombie'}, {'id': 41645, 'name': 'based on video game'}, {'id': 161919, 'name': 'adult animation'}]"
133823,"[{'id': 440, 'name': 'missionary'}, {'id': 1013, 'name': 'homophobia'}, {'id': 10180, 'name': 'homosexuality'}, {'id': 157912, 'name': 'bigotry'}, {'id': 187056, 'name': 'woman director'}, {'id': 191993, 'name': 'religious intollerance'}, {'id': 191994, 'name': 'sanctioned killing'}]"
40767,"[{'id': 155751, 'name': 'stolen identity'}, {'id': 195402, 'name': 'film noir'}]"
33786,"[{'id': 187056, 'name': 'woman director'}]"
78128,[]
109421,"[{'id': 4373, 'name': 'fraud'}, {'id': 9665, 'name': 'cover-up'}, {'id': 9826, 'name': 'murder'}, {'id': 14964, 'name': 'drug'}, {'id': 190380, 'name': 'prescription medication'}, {'id': 220082, 'name': 'professional reputation'}]"
121598,"[{'id': 187056, 'name': 'woman director'}]"
147815,"[{'id': 5420, 'name': 'fisherman'}, {'id': 5950, 'name': 'christian'}, {'id': 9673, 'name': 'love'}, {'id': 9748, 'name': 'revenge'}, {'id': 10093, 'name': 'priest'}, {'id': 10842, 'name': 'good vs evil'}, {'id': 18425, 'name': 'teenage love'}, {'id': 165100, 'name': 'young love'}]"
109431,[]
24578,"[{'id': 10183, 'name': 'independent film'}]"
257176,[]
87436,"[{'id': 8087, 'name': 'horror'}, {'id': 187056, 'name': 'woman director'}, {'id': 206919, 'name': 'alphabet'}, {'id': 210012, 'name': 'mumblegore'}, {'id': 214549, 'name': 'short'}]"
178806,"[{'id': 187056, 'name': 'woman director'}]"
36244,[]
270002,[]
133121,"[{'id': 4565, 'name': 'dystopia'}, {'id': 11221, 'name': 'blood'}, {'id': 12377, 'name': 'zombie'}, {'id': 41645, 'name': 'based on video game'}, {'id': 161919, 'name': 'adult animation'}]"
47219,"[{'id': 10183, 'name': 'independent film'}]"
177155,"[{'id': 697, 'name': 'loss of son'}, {'id': 1662, 'name': 'bosnia and herzegovina'}, {'id': 6091, 'name': 'war'}, {'id': 7202, 'name': 'balkan war'}, {'id': 18035, 'name': 'family'}, {'id': 18187, 'name': 'family reunion'}, {'id': 156924, 'name': 'tearjerker'}, {'id': 204951, 'name': 'sevdah'}, {'id': 204959, 'name': 'grieving parents'}]"
51590,[]
207655,[]
13946,"[{'id': 1299, 'name': 'monster'}, {'id': 10125, 'name': 'mad scientist'}, {'id': 14837, 'name': 'rage'}, {'id': 176729, 'name': 'lab experiment'}, {'id': 188957, 'name': 'virus'}]"
60011,"[{'id': 3644, 'name': 'south africa'}, {'id': 4106, 'name': 'apartheid'}, {'id': 10183, 'name': 'independent film'}]"
127918,"[{'id': 536, 'name': 'israel'}, {'id': 6092, 'name': 'army'}, {'id': 9846, 'name': 'intelligence agency'}, {'id': 191182, 'name': 'shin bet'}]"
124461,[]
121835,"[{'id': 187056, 'name': 'woman director'}]"
167179,"[{'id': 596, 'name': 'adultery'}, {'id': 6078, 'name': 'politics'}, {'id': 6149, 'name': 'police'}, {'id': 10391, 'name': 'mafia'}, {'id': 15271, 'name': 'interrogation'}, {'id': 21747, 'name': 'poland'}, {'id': 159937, 'name': 'bribery'}, {'id': 163755, 'name': 'polish'}]"
